date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:44:45	61126/61126	---MCZ	200	added ('OK')	text/javascript	etag:W/%221db88929374f95077c28358558e1d26b%22	https://tags.crwdcntrl.net/lt/c/11143/lt.min.js?ver=5.6.2	C:/8%20Tips%20Keluarga%20Bahagia%20Menurut%20Islam/tags.crwdcntrl.net/lt/c/11143/lt.min4c7e.js	(from https://siraplimau.com/8-tips-keluarga-bahagia-menurut-islam-dari-ustazah-siti-nor-bahyah-mahamood/)
11:44:46	187985/187985	---M--	200	added ('OK')	text/javascript	etag:8813221432143909817	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js?client=ca-pub-7290637544752706	C:/8%20Tips%20Keluarga%20Bahagia%20Menurut%20Islam/pagead2.googlesyndication.com/pagead/js/f3bb0.txt	(from https://siraplimau.com/8-tips-keluarga-bahagia-menurut-islam-dari-ustazah-siti-nor-bahyah-mahamood/)
11:44:47	97037/97037	---M--	200	added ('OK')	text/javascript	etag:560%20/%2019865%20/%2031083838%20/%20config-hash:%2011446951803262423345	https://securepubads.g.doubleclick.net/tag/js/gpt.js	C:/8%20Tips%20Keluarga%20Bahagia%20Menurut%20Islam/securepubads.g.doubleclick.net/tag/js/f.txt	(from https://siraplimau.com/8-tips-keluarga-bahagia-menurut-islam-dari-ustazah-siti-nor-bahyah-mahamood/)
11:44:47	223733/223733	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2022%20May%202024%2003:44:49%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/8%20Tips%20Keluarga%20Bahagia%20Menurut%20Islam/connect.facebook.net/en_US/fbevents.js	(from https://siraplimau.com/8-tips-keluarga-bahagia-menurut-islam-dari-ustazah-siti-nor-bahyah-mahamood/)
11:44:48	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2022%20May%202024%2003:44:50%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/8%20Tips%20Keluarga%20Bahagia%20Menurut%20Islam/www.googletagmanager.com/gtm.1a5445.delayed	(from https://siraplimau.com/8-tips-keluarga-bahagia-menurut-islam-dari-ustazah-siti-nor-bahyah-mahamood/)
11:44:48	3093/3093	---M-Z	200	added ('OK')	application/x-javascript	etag:%226a365f9f1a485709a44e01e4ec8517c4%22	https://connect.facebook.net/en_US/sdk.js	C:/8%20Tips%20Keluarga%20Bahagia%20Menurut%20Islam/connect.facebook.net/en_US/sdk.js	(from https://siraplimau.com/8-tips-keluarga-bahagia-menurut-islam-dari-ustazah-siti-nor-bahyah-mahamood/)
11:44:48	4013/4013	---M--	200	added ('OK')	image/png	etag:%229423eae53ed03a8ad614212851263f0e%22	https://media.siraplimau.com/2022/08/audio-plus_master.png	C:/8%20Tips%20Keluarga%20Bahagia%20Menurut%20Islam/media.siraplimau.com/2022/08/audio-plus_master.png	(from https://siraplimau.com/8-tips-keluarga-bahagia-menurut-islam-dari-ustazah-siti-nor-bahyah-mahamood/)
11:44:49	3240/3240	---M--	200	added ('OK')	image/png	etag:%224d0dac13cc9fbc9271e032635bcce3a1%22	https://media.siraplimau.com/2022/08/hotfm_red.png	C:/8%20Tips%20Keluarga%20Bahagia%20Menurut%20Islam/media.siraplimau.com/2022/08/hotfm_red.png	(from https://siraplimau.com/8-tips-keluarga-bahagia-menurut-islam-dari-ustazah-siti-nor-bahyah-mahamood/)
11:44:49	58607/58607	---M--	200	added ('OK')	image/png	etag:%22d44b86cc4ace341eacb726f6c6ded2ca%22	https://media.siraplimau.com/2023/07/no5cvXDg-logo_kool101_master-01.png	C:/8%20Tips%20Keluarga%20Bahagia%20Menurut%20Islam/media.siraplimau.com/2023/07/no5cvXDg-logo_kool101_master-01.png	(from https://siraplimau.com/8-tips-keluarga-bahagia-menurut-islam-dari-ustazah-siti-nor-bahyah-mahamood/)
11:44:49	5018/5018	---M--	200	added ('OK')	image/png	etag:%22cf546da07ee6360ba9739ddb803581e0%22	https://media.siraplimau.com/2022/08/8fm_master.png	C:/8%20Tips%20Keluarga%20Bahagia%20Menurut%20Islam/media.siraplimau.com/2022/08/8fm_master.png	(from https://siraplimau.com/8-tips-keluarga-bahagia-menurut-islam-dari-ustazah-siti-nor-bahyah-mahamood/)
